"ASV_id","TAXID","SCIENTIFIC_NAME","BEST_IDENTITY","COUNT","domain","phylum","class","order","family","genus","species"
"MiFish_0001218","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001219","None",NA,0,31,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001220","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001221","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001222","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001223","938400","Prognichthys sealei",1,268,"Eukaryota","Chordata","Actinopteri","Beloniformes","Exocoetidae","Prognichthys","Prognichthys sealei"
"MiFish_0001224","None",NA,0,33,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001225","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001226","None",NA,0,82,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001227","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001228","None",NA,0,925,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001229","None",NA,0,28,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001230","None",NA,0,25,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001231","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001232","1268096","Stegastes rectifraenum",0.988826815642458,63,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes rectifraenum"
"MiFish_0001233","36216","Abudefduf taurus",0.994082840236686,16,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0001234","36216","Abudefduf taurus",0.994082840236686,56,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0001235","8230","Sarda orientalis",0.988095238095238,57,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Sarda","Sarda orientalis"
"MiFish_0001236","None",NA,0,105,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001237","None",NA,0,85,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001238","75035","Prionurus",0.976470588235294,35,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0001239","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001240","None",NA,0,36,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001241","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001242","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001243","2012922","Hyporhamphus yuri",0.994082840236686,18,"Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri"
"MiFish_0001244","179359","Alectis ciliaris",0.952941176470588,10,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Alectis","Alectis ciliaris"
"MiFish_0001245","None",NA,0,27,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001246","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001247","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001248","1350519","Stegastes arcifrons",0.977272727272727,49,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0001249","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001250","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001251","None",NA,0,44,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001252","None",NA,0,120,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001253","None",NA,0,65,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001254","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001255","36213","Abudefduf",0.964705882352941,22,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001256","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001257","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001258","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001259","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001260","None",NA,0,136,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001261","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001262","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001263","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001264","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001265","None",NA,0,73,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001266","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001267","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001268","482919","Orthopristis chrysoptera",0.952662721893491,11,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001269","7806","Carcharhinus",0.994475138121547,14,"Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA
"MiFish_0001270","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001271","None",NA,0,131,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001272","None",NA,0,109,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001273","None",NA,0,60,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001274","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001275","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001276","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001277","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001278","482919","Orthopristis chrysoptera",0.964497041420118,11,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001279","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001280","242806","Scarus ghobban",0.994186046511628,10,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0001281","1350520","Stegastes beebei",0.994285714285714,14,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0001282","239048","Thalassoma lucasanum",0.994011976047904,12,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Thalassoma","Thalassoma lucasanum"
"MiFish_0001283","303709","Aluterus",1,50,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Aluterus",NA
"MiFish_0001284","None",NA,0,49,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001285","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001286","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001287","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001288","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001289","None",NA,0,385,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001290","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001291","47699","Myripristis",0.959302325581395,11,"Eukaryota","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis",NA
"MiFish_0001292","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001293","1167616","Epinephelus bontoides",0.964497041420118,10,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus bontoides"
"MiFish_0001294","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001295","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001296","None",NA,0,33,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001297","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001298","482919","Orthopristis chrysoptera",0.958579881656805,11,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001299","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001300","None",NA,0,38,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001301","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001302","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001303","None",NA,0,44,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001304","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001305","None",NA,0,25,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001306","None",NA,0,42,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001307","None",NA,0,44,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001308","None",NA,0,841,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001309","None",NA,0,150,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001310","242806","Scarus ghobban",0.994186046511628,14,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0001311","None",NA,0,28,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001312","None",NA,0,33,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001313","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001314","211834","Lutjanus argentimaculatus",0.970414201183432,230,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus"
"MiFish_0001315","8234","Thunnus",0.994047619047619,31,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"MiFish_0001316","217026","Auxis rochei",1,433,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei"
"MiFish_0001317","13352","Auxis",0.994082840236686,35,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Auxis",NA
"MiFish_0001318","75035","Prionurus",0.970588235294118,104,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0001319","75035","Prionurus",0.964705882352941,13,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0001320","75035","Prionurus",0.98235294117647,15,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0001321","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001322","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001323","1167616","Epinephelus bontoides",0.964497041420118,2626,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus bontoides"
"MiFish_0001324","175437","Prionurus laticlavius",0.994117647058824,19,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus","Prionurus laticlavius"
"MiFish_0001325","247628","Scarus rubroviolaceus",1,32,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus rubroviolaceus"
"MiFish_0001326","1167616","Epinephelus bontoides",0.958579881656805,14,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus bontoides"
"MiFish_0001327","None",NA,0,27,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001328","None",NA,0,172,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001329","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001330","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001331","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001332","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001333","None",NA,0,35,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001334","None",NA,0,23,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001335","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001336","None",NA,0,124,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001337","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001338","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001339","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001340","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001341","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001342","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001343","None",NA,0,23,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001344","None",NA,0,36,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001345","None",NA,0,31,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001346","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001347","None",NA,0,111,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001348","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001349","1232744","Muraena lentiginosa",0.988165680473373,47,"Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
"MiFish_0001350","48193","Mugil cephalus",0.988372093023256,19,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001351","None",NA,0,30,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001352","398654","Pontinus macrocephalus",0.964285714285714,38,"Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus","Pontinus macrocephalus"
"MiFish_0001353","75035","Prionurus",0.976470588235294,50,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0001354","36213","Abudefduf",0.988165680473373,20,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001355","None",NA,0,277,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001356","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001357","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001358","None",NA,0,98,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001359","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001360","None",NA,0,28,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001361","None",NA,0,52,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001362","942859","Etrumeus micropus",0.988505747126437,103,"Eukaryota","Chordata","Actinopteri","Clupeiformes","Dussumieriidae","Etrumeus","Etrumeus micropus"
"MiFish_0001363","58219","Decapterus",0.982248520710059,12,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus",NA
"MiFish_0001364","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001365","317475","Halichoeres dispilus",0.970059880239521,131,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus"
"MiFish_0001366","58219","Decapterus",0.988165680473373,103,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus",NA
"MiFish_0001367","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001368","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001369","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001370","166264","Decapterus macrosoma",1,21,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus","Decapterus macrosoma"
"MiFish_0001371","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001372","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001373","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001374","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001375","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001376","8234","Thunnus",0.994047619047619,11,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"MiFish_0001377","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001378","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001379","398654","Pontinus macrocephalus",0.964285714285714,21,"Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus","Pontinus macrocephalus"
"MiFish_0001380","None",NA,0,29,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001381","None",NA,0,69,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001382","28380","Sardinops",0.988439306358382,26,"Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops",NA
"MiFish_0001383","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001384","None",NA,0,34,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001385","253938","Achirus lineatus",0.97093023255814,98,"Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Achiridae","Achirus","Achirus lineatus"
"MiFish_0001386","None",NA,0,206,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001387","36213","Abudefduf",0.988165680473373,43,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001388","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001389","99346","Scomberomorus sierra",1,651,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomberomorus","Scomberomorus sierra"
"MiFish_0001390","None",NA,0,42,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001391","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001392","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001393","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001394","None",NA,0,138,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001395","None",NA,0,163,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001396","None",NA,0,55,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001397","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001398","None",NA,0,697,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001399","411572","Anchoa hepsetus",0.982558139534884,33,"Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Anchoa","Anchoa hepsetus"
"MiFish_0001400","None",NA,0,361,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001401","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001402","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001403","99346","Scomberomorus sierra",0.994117647058824,67,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomberomorus","Scomberomorus sierra"
"MiFish_0001404","None",NA,0,94,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001405","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001406","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001407","None",NA,0,296,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001408","None",NA,0,115,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001409","None",NA,0,223,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001410","48193","Mugil cephalus",0.988304093567252,20,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001411","None",NA,0,132,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001412","None",NA,0,81,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001413","None",NA,0,489,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001414","None",NA,0,70,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001415","None",NA,0,850,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001416","None",NA,0,59,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001417","None",NA,0,454,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001418","None",NA,0,36,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001419","None",NA,0,391,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001420","None",NA,0,79,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001421","None",NA,0,166,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001422","None",NA,0,96,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001423","1232744","Muraena lentiginosa",0.982248520710059,11,"Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
"MiFish_0001424","None",NA,0,82,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001425","None",NA,0,131,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001426","31024","Balistidae",0.994152046783626,46,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Balistidae",NA,NA
"MiFish_0001427","None",NA,0,33,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001428","None",NA,0,68,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001429","None",NA,0,68,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001430","None",NA,0,166,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001431","None",NA,0,32,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001432","48193","Mugil cephalus",0.988304093567252,29,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001433","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001434","482919","Orthopristis chrysoptera",0.976331360946746,16,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001435","1232744","Muraena lentiginosa",0.971098265895954,67,"Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
"MiFish_0001436","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001437","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001438","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
